Epoch 367: traj avg_rew -137.13569726234064, avg_traj_len 250.0
Epoch 368: traj avg_rew -176.45301364900803, avg_traj_len 266.6666666666667
Epoch 369: traj avg_rew -156.72147501434588, avg_traj_len 266.6666666666667
Epoch 370: traj avg_rew -160.09696433801278, avg_traj_len 222.22222222222223
Epoch 371: traj avg_rew -142.8773682629152, avg_traj_len 200.0
Epoch 372: traj avg_rew -148.89256027941727, avg_traj_len 266.6666666666667
Epoch 373: traj avg_rew -149.51547731793423, avg_traj_len 235.2941176470588
Epoch 374: traj avg_rew -160.72664723823203, avg_traj_len 222.22222222222223
Epoch 375: traj avg_rew -159.78098553908936, avg_traj_len 235.2941176470588
Epoch 376: traj avg_rew -126.24359159246913, avg_traj_len 222.22222222222223
Epoch 377: traj avg_rew -165.19676927824347, avg_traj_len 266.6666666666667
Epoch 378: traj avg_rew -175.28546524998467, avg_traj_len 222.22222222222223
Epoch 379: traj avg_rew -139.97614587117894, avg_traj_len 235.2941176470588
Epoch 380: traj avg_rew -169.69659666639907, avg_traj_len 333.3333333333333
Epoch 381: traj avg_rew -129.28917205543786, avg_traj_len 210.52631578947367
Epoch 382: traj avg_rew -161.8459642888014, avg_traj_len 222.22222222222223
Epoch 383: traj avg_rew -156.75030561117143, avg_traj_len 235.2941176470588
Epoch 384: traj avg_rew -170.7770978583914, avg_traj_len 250.0
Epoch 385: traj avg_rew -156.15381848541753, avg_traj_len 285.7142857142857
Epoch 386: traj avg_rew -173.29925648624518, avg_traj_len 285.7142857142857
Epoch 387: traj avg_rew -138.44021339494705, avg_traj_len 250.0
Epoch 388: traj avg_rew -155.17358448856106, avg_traj_len 285.7142857142857
Epoch 389: traj avg_rew -156.92648231453123, avg_traj_len 210.52631578947367
Epoch 390: traj avg_rew -145.26232689478456, avg_traj_len 250.0
Epoch 391: traj avg_rew -162.52727135555614, avg_traj_len 266.6666666666667
Epoch 392: traj avg_rew -148.2509429188875, avg_traj_len 266.6666666666667
Epoch 393: traj avg_rew -132.48729394422915, avg_traj_len 235.2941176470588
Epoch 394: traj avg_rew -152.8158881542151, avg_traj_len 250.0
Epoch 395: traj avg_rew -148.3459838687105, avg_traj_len 250.0
Epoch 396: traj avg_rew -162.85721767867977, avg_traj_len 285.7142857142857
Epoch 397: traj avg_rew -160.7929310336485, avg_traj_len 235.2941176470588
Epoch 398: traj avg_rew -193.31593965300098, avg_traj_len 285.7142857142857
Epoch 399: traj avg_rew -160.7288793048126, avg_traj_len 250.0
Epoch 400: traj avg_rew -150.11146517085908, avg_traj_len 222.22222222222223
Epoch 401: traj avg_rew -170.79637601217266, avg_traj_len 222.22222222222223
Epoch 402: traj avg_rew -164.102911112797, avg_traj_len 235.2941176470588
Epoch 403: traj avg_rew -165.03391288036045, avg_traj_len 235.2941176470588
Epoch 404: traj avg_rew -162.07007801244873, avg_traj_len 200.0
Epoch 405: traj avg_rew -138.21568477477226, avg_traj_len 222.22222222222223
Epoch 406: traj avg_rew -189.20447875267934, avg_traj_len 266.6666666666667
Epoch 407: traj avg_rew -162.1311442344845, avg_traj_len 210.52631578947367
Epoch 408: traj avg_rew -164.03972944746081, avg_traj_len 250.0
Epoch 409: traj avg_rew -152.50457351986674, avg_traj_len 222.22222222222223
Epoch 410: traj avg_rew -161.5067307898562, avg_traj_len 235.2941176470588
Epoch 411: traj avg_rew -168.59881747329405, avg_traj_len 222.22222222222223
Epoch 412: traj avg_rew -146.5334604485058, avg_traj_len 250.0
Epoch 413: traj avg_rew -127.15335290735064, avg_traj_len 200.0
Epoch 414: traj avg_rew -144.0239897452571, avg_traj_len 200.0
Epoch 415: traj avg_rew -170.40755663501693, avg_traj_len 250.0
Epoch 416: traj avg_rew -141.85683184055927, avg_traj_len 200.0
Epoch 417: traj avg_rew -174.86631117543652, avg_traj_len 235.2941176470588
Epoch 418: traj avg_rew -145.22644572844447, avg_traj_len 222.22222222222223
Epoch 419: traj avg_rew -139.44726586522225, avg_traj_len 235.2941176470588
Epoch 420: traj avg_rew -173.90535008902606, avg_traj_len 250.0
Epoch 421: traj avg_rew -143.34703683022786, avg_traj_len 235.2941176470588
Epoch 422: traj avg_rew -173.54512294634964, avg_traj_len 222.22222222222223
Epoch 423: traj avg_rew -134.75156057940012, avg_traj_len 285.7142857142857
Epoch 424: traj avg_rew -159.21412987495407, avg_traj_len 222.22222222222223
Epoch 425: traj avg_rew -159.7270650932864, avg_traj_len 235.2941176470588
Epoch 426: traj avg_rew -168.12042258761292, avg_traj_len 285.7142857142857
Epoch 427: traj avg_rew -143.84550891190133, avg_traj_len 235.2941176470588
Epoch 428: traj avg_rew -144.85103659644446, avg_traj_len 210.52631578947367
Epoch 429: traj avg_rew -149.1203342912767, avg_traj_len 266.6666666666667
Epoch 430: traj avg_rew -130.7882273314551, avg_traj_len 200.0
Epoch 431: traj avg_rew -152.05821454798843, avg_traj_len 250.0
Epoch 432: traj avg_rew -148.24773243906085, avg_traj_len 210.52631578947367
Epoch 433: traj avg_rew -147.37991636075807, avg_traj_len 235.2941176470588
Epoch 434: traj avg_rew -125.04011276722653, avg_traj_len 210.52631578947367
Epoch 435: traj avg_rew -178.3120887077343, avg_traj_len 222.22222222222223
Epoch 436: traj avg_rew -157.34049556756779, avg_traj_len 235.2941176470588
Epoch 437: traj avg_rew -170.54410315659104, avg_traj_len 235.2941176470588
Epoch 438: traj avg_rew -136.77253013558183, avg_traj_len 235.2941176470588
Epoch 439: traj avg_rew -132.78810016417728, avg_traj_len 222.22222222222223
Epoch 440: traj avg_rew -128.14504440502313, avg_traj_len 250.0
Epoch 441: traj avg_rew -139.36235585095284, avg_traj_len 266.6666666666667
Epoch 442: traj avg_rew -159.7233810450175, avg_traj_len 235.2941176470588
Epoch 443: traj avg_rew -139.4781333404852, avg_traj_len 222.22222222222223
Epoch 444: traj avg_rew -189.8775925784159, avg_traj_len 307.6923076923077
Epoch 445: traj avg_rew -139.718199992645, avg_traj_len 200.0
Epoch 446: traj avg_rew -138.78289280788727, avg_traj_len 250.0
Epoch 447: traj avg_rew -152.48560323525544, avg_traj_len 266.6666666666667
Epoch 448: traj avg_rew -143.75837783329007, avg_traj_len 210.52631578947367
Epoch 449: traj avg_rew -151.95850221857162, avg_traj_len 235.2941176470588
Epoch 450: traj avg_rew -131.11905359869382, avg_traj_len 210.52631578947367
Epoch 451: traj avg_rew -156.82616311764625, avg_traj_len 222.22222222222223
Epoch 452: traj avg_rew -160.50387621831237, avg_traj_len 210.52631578947367
Epoch 453: traj avg_rew -166.079978306142, avg_traj_len 250.0
Epoch 454: traj avg_rew -136.5179436423424, avg_traj_len 181.8181818181818
Epoch 455: traj avg_rew -140.24656771706282, avg_traj_len 222.22222222222223
Epoch 456: traj avg_rew -159.98630819186388, avg_traj_len 266.6666666666667
Epoch 457: traj avg_rew -138.5259105046527, avg_traj_len 210.52631578947367
Epoch 458: traj avg_rew -112.8240872963665, avg_traj_len 190.47619047619048
Epoch 459: traj avg_rew -146.14498701074413, avg_traj_len 235.2941176470588
Epoch 460: traj avg_rew -168.48674536935349, avg_traj_len 222.22222222222223
Epoch 461: traj avg_rew -156.7714488100295, avg_traj_len 222.22222222222223
Epoch 462: traj avg_rew -125.58487789593667, avg_traj_len 222.22222222222223
Epoch 463: traj avg_rew -150.73592684564048, avg_traj_len 250.0
Epoch 464: traj avg_rew -133.97109509009852, avg_traj_len 235.2941176470588
Epoch 465: traj avg_rew -144.43859431110792, avg_traj_len 235.2941176470588
Epoch 466: traj avg_rew -141.79259390723288, avg_traj_len 235.2941176470588
Epoch 467: traj avg_rew -136.9186167419395, avg_traj_len 235.2941176470588
Epoch 468: traj avg_rew -169.98504007236338, avg_traj_len 285.7142857142857
Epoch 469: traj avg_rew -182.0455352992067, avg_traj_len 250.0
Epoch 470: traj avg_rew -154.33428656336056, avg_traj_len 235.2941176470588
Epoch 471: traj avg_rew -146.51730549132108, avg_traj_len 285.7142857142857
Epoch 472: traj avg_rew -155.5668212893852, avg_traj_len 222.22222222222223
Epoch 473: traj avg_rew -148.1727677472953, avg_traj_len 200.0
Epoch 474: traj avg_rew -163.08384360781307, avg_traj_len 235.2941176470588
Epoch 475: traj avg_rew -173.69936696472033, avg_traj_len 285.7142857142857
Epoch 476: traj avg_rew -161.78773500923768, avg_traj_len 250.0
Epoch 477: traj avg_rew -149.2544118563227, avg_traj_len 222.22222222222223
Epoch 478: traj avg_rew -149.76810149191044, avg_traj_len 235.2941176470588
Epoch 479: traj avg_rew -170.55151059981011, avg_traj_len 222.22222222222223
Epoch 480: traj avg_rew -173.3699221825651, avg_traj_len 222.22222222222223
Epoch 481: traj avg_rew -140.29619873157688, avg_traj_len 210.52631578947367
Epoch 482: traj avg_rew -156.4411102597668, avg_traj_len 190.47619047619048
Epoch 483: traj avg_rew -164.24503422729813, avg_traj_len 235.2941176470588
Epoch 484: traj avg_rew -134.3373345587666, avg_traj_len 200.0
Epoch 485: traj avg_rew -160.4014788883648, avg_traj_len 266.6666666666667
Epoch 486: traj avg_rew -178.04250527238864, avg_traj_len 250.0
Epoch 487: traj avg_rew -136.8196467524933, avg_traj_len 222.22222222222223
Epoch 488: traj avg_rew -150.84057151978178, avg_traj_len 200.0
Epoch 489: traj avg_rew -152.71334641110047, avg_traj_len 285.7142857142857
Epoch 490: traj avg_rew -156.76129301211577, avg_traj_len 210.52631578947367
Epoch 491: traj avg_rew -153.54704138628668, avg_traj_len 222.22222222222223
Epoch 492: traj avg_rew -142.13706519004495, avg_traj_len 222.22222222222223
Epoch 493: traj avg_rew -115.23756089322889, avg_traj_len 235.2941176470588
Epoch 494: traj avg_rew -143.85204568092843, avg_traj_len 250.0
Epoch 495: traj avg_rew -148.73981829905844, avg_traj_len 200.0
Epoch 496: traj avg_rew -159.09505939973363, avg_traj_len 235.2941176470588
Epoch 497: traj avg_rew -138.03884187411674, avg_traj_len 181.8181818181818
Epoch 498: traj avg_rew -167.41574112267872, avg_traj_len 235.2941176470588
Epoch 499: traj avg_rew -135.79176996617767, avg_traj_len 266.6666666666667
Epoch 500: traj avg_rew -158.86478951071553, avg_traj_len 200.0
Epoch 501: traj avg_rew -140.0731346555341, avg_traj_len 210.52631578947367
Epoch 502: traj avg_rew -162.5341524252165, avg_traj_len 250.0
Epoch 503: traj avg_rew -189.7250589913727, avg_traj_len 285.7142857142857
Epoch 504: traj avg_rew -162.73266729538534, avg_traj_len 266.6666666666667
Epoch 505: traj avg_rew -129.47553338949933, avg_traj_len 250.0
Epoch 506: traj avg_rew -148.65394594905501, avg_traj_len 250.0
Epoch 507: traj avg_rew -181.82420833015402, avg_traj_len 285.7142857142857
Epoch 508: traj avg_rew -182.24924660533665, avg_traj_len 285.7142857142857
Epoch 509: traj avg_rew -136.480719660977, avg_traj_len 200.0
Epoch 510: traj avg_rew -151.51725241130782, avg_traj_len 222.22222222222223
Epoch 511: traj avg_rew -171.13893745087327, avg_traj_len 235.2941176470588
Epoch 512: traj avg_rew -131.9768367983671, avg_traj_len 210.52631578947367
Epoch 513: traj avg_rew -115.9318977311272, avg_traj_len 200.0
Epoch 514: traj avg_rew -164.75371299210147, avg_traj_len 266.6666666666667
Epoch 515: traj avg_rew -147.25751721417433, avg_traj_len 190.47619047619048
Epoch 516: traj avg_rew -180.8145937904108, avg_traj_len 250.0
Epoch 517: traj avg_rew -162.5632017193183, avg_traj_len 210.52631578947367
Epoch 518: traj avg_rew -176.86559685589512, avg_traj_len 266.6666666666667
Epoch 519: traj avg_rew -131.47197689528568, avg_traj_len 190.47619047619048
Epoch 520: traj avg_rew -162.00983698018695, avg_traj_len 210.52631578947367
Epoch 521: traj avg_rew -147.44182413575936, avg_traj_len 250.0
Epoch 522: traj avg_rew -141.73882673748892, avg_traj_len 210.52631578947367
Epoch 523: traj avg_rew -136.5800388021184, avg_traj_len 210.52631578947367
Epoch 524: traj avg_rew -160.09776613257918, avg_traj_len 235.2941176470588
Epoch 525: traj avg_rew -156.54974677606234, avg_traj_len 250.0
Epoch 526: traj avg_rew -121.38762691421203, avg_traj_len 222.22222222222223
Epoch 527: traj avg_rew -134.7037155600174, avg_traj_len 210.52631578947367
Epoch 528: traj avg_rew -149.24940220108044, avg_traj_len 190.47619047619048
Epoch 529: traj avg_rew -158.46779721900486, avg_traj_len 250.0
Epoch 530: traj avg_rew -179.35880993702472, avg_traj_len 235.2941176470588
Epoch 531: traj avg_rew -139.2671403637909, avg_traj_len 222.22222222222223
Epoch 532: traj avg_rew -141.2359954419831, avg_traj_len 210.52631578947367
Epoch 533: traj avg_rew -140.36194875663946, avg_traj_len 266.6666666666667
Epoch 534: traj avg_rew -132.42225556841888, avg_traj_len 200.0
Epoch 535: traj avg_rew -161.2971894537876, avg_traj_len 266.6666666666667
Epoch 536: traj avg_rew -166.94299646883883, avg_traj_len 250.0
Epoch 537: traj avg_rew -139.24189219145296, avg_traj_len 210.52631578947367
Epoch 538: traj avg_rew -150.91999873708608, avg_traj_len 210.52631578947367
Epoch 539: traj avg_rew -162.09784948229253, avg_traj_len 222.22222222222223
Epoch 540: traj avg_rew -142.21744860129104, avg_traj_len 210.52631578947367
Epoch 541: traj avg_rew -167.19341683624052, avg_traj_len 210.52631578947367
Epoch 542: traj avg_rew -137.62854061037157, avg_traj_len 222.22222222222223
Epoch 543: traj avg_rew -135.57807800727136, avg_traj_len 200.0
Epoch 544: traj avg_rew -165.5447658063488, avg_traj_len 235.2941176470588
Epoch 545: traj avg_rew -169.54603141871138, avg_traj_len 250.0
Epoch 546: traj avg_rew -149.2399378246125, avg_traj_len 222.22222222222223
Epoch 547: traj avg_rew -140.97293065185167, avg_traj_len 250.0
Epoch 548: traj avg_rew -135.79019210228427, avg_traj_len 235.2941176470588
Epoch 549: traj avg_rew -145.07427855391367, avg_traj_len 222.22222222222223
Epoch 550: traj avg_rew -132.6669119809377, avg_traj_len 266.6666666666667
Epoch 551: traj avg_rew -148.58656904729403, avg_traj_len 235.2941176470588
Epoch 552: traj avg_rew -142.24932316818953, avg_traj_len 210.52631578947367
Epoch 553: traj avg_rew -147.1870992178255, avg_traj_len 235.2941176470588
Epoch 554: traj avg_rew -137.46521657256466, avg_traj_len 210.52631578947367
Epoch 555: traj avg_rew -148.1978189067755, avg_traj_len 266.6666666666667
Epoch 556: traj avg_rew -155.2495522855105, avg_traj_len 266.6666666666667
Epoch 557: traj avg_rew -163.51695759391595, avg_traj_len 285.7142857142857
Epoch 558: traj avg_rew -122.33739612900966, avg_traj_len 181.8181818181818
Epoch 559: traj avg_rew -156.15532873128913, avg_traj_len 235.2941176470588
Epoch 560: traj avg_rew -123.48023816081003, avg_traj_len 222.22222222222223
Epoch 561: traj avg_rew -120.07716205332838, avg_traj_len 235.2941176470588
Epoch 562: traj avg_rew -158.1003395155779, avg_traj_len 200.0
Epoch 563: traj avg_rew -162.7038599341337, avg_traj_len 250.0
Epoch 564: traj avg_rew -135.46516530625945, avg_traj_len 210.52631578947367
Epoch 565: traj avg_rew -124.43095388715946, avg_traj_len 250.0
Epoch 566: traj avg_rew -166.23723693190627, avg_traj_len 266.6666666666667
Epoch 567: traj avg_rew -157.8004729296962, avg_traj_len 333.3333333333333
Epoch 568: traj avg_rew -150.2624895748615, avg_traj_len 222.22222222222223
Epoch 569: traj avg_rew -139.71510823355325, avg_traj_len 266.6666666666667
Epoch 570: traj avg_rew -141.69123597894853, avg_traj_len 210.52631578947367
Epoch 571: traj avg_rew -146.8911980883266, avg_traj_len 250.0
Epoch 572: traj avg_rew -126.09059482818614, avg_traj_len 200.0
Epoch 573: traj avg_rew -126.45233380656975, avg_traj_len 173.91304347826087
Epoch 574: traj avg_rew -156.0560569534537, avg_traj_len 235.2941176470588
Epoch 575: traj avg_rew -140.95714039087122, avg_traj_len 266.6666666666667
Epoch 576: traj avg_rew -153.4800061933646, avg_traj_len 222.22222222222223
Epoch 577: traj avg_rew -153.03480633049176, avg_traj_len 200.0
Epoch 578: traj avg_rew -136.13277670853938, avg_traj_len 210.52631578947367
Epoch 579: traj avg_rew -173.37203780539613, avg_traj_len 250.0
Epoch 580: traj avg_rew -154.9565054337476, avg_traj_len 210.52631578947367
Epoch 581: traj avg_rew -136.0539583928705, avg_traj_len 210.52631578947367
Epoch 582: traj avg_rew -139.932180281075, avg_traj_len 307.6923076923077
Epoch 583: traj avg_rew -144.08166408087544, avg_traj_len 235.2941176470588
Epoch 584: traj avg_rew -143.26253490352994, avg_traj_len 250.0
Epoch 585: traj avg_rew -150.03567126218513, avg_traj_len 250.0
Epoch 586: traj avg_rew -131.59787313043523, avg_traj_len 235.2941176470588
Epoch 587: traj avg_rew -160.24387734892713, avg_traj_len 210.52631578947367
Epoch 588: traj avg_rew -147.67852376474383, avg_traj_len 210.52631578947367
Epoch 589: traj avg_rew -135.31161708424386, avg_traj_len 190.47619047619048
Epoch 590: traj avg_rew -138.7705793607264, avg_traj_len 266.6666666666667
Epoch 591: traj avg_rew -140.22364612055458, avg_traj_len 222.22222222222223
Epoch 592: traj avg_rew -142.01018215122556, avg_traj_len 285.7142857142857
Epoch 593: traj avg_rew -169.62712535527058, avg_traj_len 235.2941176470588
Epoch 594: traj avg_rew -163.1354240157877, avg_traj_len 250.0
Epoch 595: traj avg_rew -133.85991649859406, avg_traj_len 266.6666666666667
Epoch 596: traj avg_rew -122.39794574146735, avg_traj_len 200.0
Epoch 597: traj avg_rew -184.62748107068222, avg_traj_len 285.7142857142857
Epoch 598: traj avg_rew -137.64738730614206, avg_traj_len 222.22222222222223
Epoch 599: traj avg_rew -152.08157735215144, avg_traj_len 222.22222222222223
Epoch 600: traj avg_rew -153.92222486228616, avg_traj_len 235.2941176470588
Epoch 601: traj avg_rew -151.7630359072641, avg_traj_len 235.2941176470588
Epoch 602: traj avg_rew -153.11392157682144, avg_traj_len 210.52631578947367
Epoch 603: traj avg_rew -154.43758340803478, avg_traj_len 222.22222222222223
Epoch 604: traj avg_rew -162.4636277718384, avg_traj_len 235.2941176470588
Epoch 605: traj avg_rew -153.53033252522613, avg_traj_len 200.0
Epoch 606: traj avg_rew -125.16077952102125, avg_traj_len 210.52631578947367
Epoch 607: traj avg_rew -164.28281506045715, avg_traj_len 210.52631578947367
Epoch 608: traj avg_rew -152.13159144481713, avg_traj_len 190.47619047619048
Epoch 609: traj avg_rew -138.36021463029215, avg_traj_len 200.0
Epoch 610: traj avg_rew -127.3832873124065, avg_traj_len 200.0
Epoch 611: traj avg_rew -166.93472558905077, avg_traj_len 285.7142857142857
Epoch 612: traj avg_rew -159.11670911540213, avg_traj_len 210.52631578947367
Epoch 613: traj avg_rew -159.82772331970503, avg_traj_len 235.2941176470588
Epoch 614: traj avg_rew -160.70915977716098, avg_traj_len 210.52631578947367
Epoch 615: traj avg_rew -152.93705314850214, avg_traj_len 250.0
Epoch 616: traj avg_rew -161.58989460879562, avg_traj_len 222.22222222222223
Epoch 617: traj avg_rew -140.9869018126595, avg_traj_len 190.47619047619048
Epoch 618: traj avg_rew -147.89364542770667, avg_traj_len 250.0
Epoch 619: traj avg_rew -142.89506685184702, avg_traj_len 190.47619047619048
Epoch 620: traj avg_rew -147.63417895540314, avg_traj_len 210.52631578947367
Epoch 621: traj avg_rew -134.54801773986622, avg_traj_len 235.2941176470588
Epoch 622: traj avg_rew -155.1371526104723, avg_traj_len 235.2941176470588
Epoch 623: traj avg_rew -168.13928234606257, avg_traj_len 250.0
Epoch 624: traj avg_rew -140.69777398114462, avg_traj_len 190.47619047619048
Epoch 625: traj avg_rew -152.67605309134137, avg_traj_len 235.2941176470588
Epoch 626: traj avg_rew -135.80679475908067, avg_traj_len 190.47619047619048
Epoch 627: traj avg_rew -150.93419413076614, avg_traj_len 222.22222222222223
Epoch 628: traj avg_rew -164.17821047852982, avg_traj_len 266.6666666666667
Epoch 629: traj avg_rew -137.47701089205367, avg_traj_len 173.91304347826087
Epoch 630: traj avg_rew -149.82378626057996, avg_traj_len 235.2941176470588
Epoch 631: traj avg_rew -131.80173707335643, avg_traj_len 222.22222222222223
Epoch 632: traj avg_rew -138.08720969392738, avg_traj_len 307.6923076923077
Epoch 633: traj avg_rew -151.94324907434213, avg_traj_len 190.47619047619048
Epoch 634: traj avg_rew -124.62568003029313, avg_traj_len 235.2941176470588
Epoch 635: traj avg_rew -151.1393901378927, avg_traj_len 222.22222222222223
Epoch 636: traj avg_rew -127.53821699365861, avg_traj_len 173.91304347826087
Epoch 637: traj avg_rew -155.94425199714345, avg_traj_len 250.0
Epoch 638: traj avg_rew -156.4674670340999, avg_traj_len 250.0
Epoch 639: traj avg_rew -196.3316217413812, avg_traj_len 266.6666666666667
Epoch 640: traj avg_rew -139.430032141397, avg_traj_len 222.22222222222223
Epoch 641: traj avg_rew -151.79057663287819, avg_traj_len 210.52631578947367
Epoch 642: traj avg_rew -188.51230826968407, avg_traj_len 250.0
Epoch 643: traj avg_rew -173.03096511715984, avg_traj_len 235.2941176470588
Epoch 644: traj avg_rew -203.0000806349175, avg_traj_len 250.0
Epoch 645: traj avg_rew -128.98304066225444, avg_traj_len 181.8181818181818
Epoch 646: traj avg_rew -105.46851351655165, avg_traj_len 166.66666666666666
Epoch 647: traj avg_rew -153.65434770010393, avg_traj_len 222.22222222222223
Epoch 648: traj avg_rew -166.04870223015027, avg_traj_len 250.0
Epoch 649: traj avg_rew -160.15820680528452, avg_traj_len 235.2941176470588
Epoch 650: traj avg_rew -154.67147571009545, avg_traj_len 222.22222222222223
Epoch 651: traj avg_rew -174.4177414417672, avg_traj_len 266.6666666666667
Epoch 652: traj avg_rew -159.4279831115168, avg_traj_len 200.0
Epoch 653: traj avg_rew -128.07521006405761, avg_traj_len 222.22222222222223
Epoch 654: traj avg_rew -136.45246509886258, avg_traj_len 222.22222222222223
Epoch 655: traj avg_rew -175.53072557974056, avg_traj_len 250.0
Epoch 656: traj avg_rew -158.19944568760823, avg_traj_len 235.2941176470588
Epoch 657: traj avg_rew -185.85732146182912, avg_traj_len 266.6666666666667
Epoch 658: traj avg_rew -133.14982172527036, avg_traj_len 235.2941176470588
Epoch 659: traj avg_rew -112.66348992596778, avg_traj_len 222.22222222222223
Epoch 660: traj avg_rew -134.86068185639826, avg_traj_len 181.8181818181818
Epoch 661: traj avg_rew -142.6685795737334, avg_traj_len 235.2941176470588
Epoch 662: traj avg_rew -130.3091851475447, avg_traj_len 250.0
Epoch 663: traj avg_rew -140.95008005464774, avg_traj_len 250.0
Epoch 664: traj avg_rew -159.0222069460623, avg_traj_len 235.2941176470588
Epoch 665: traj avg_rew -156.61983748503908, avg_traj_len 285.7142857142857
Epoch 666: traj avg_rew -158.53102060458238, avg_traj_len 235.2941176470588
Epoch 667: traj avg_rew -131.12304395573096, avg_traj_len 200.0
Epoch 668: traj avg_rew -134.06492813464405, avg_traj_len 222.22222222222223
Epoch 669: traj avg_rew -140.99137087797422, avg_traj_len 285.7142857142857
Epoch 670: traj avg_rew -118.36598542669545, avg_traj_len 160.0
Epoch 671: traj avg_rew -130.61362770238227, avg_traj_len 235.2941176470588
Epoch 672: traj avg_rew -155.13450751652934, avg_traj_len 210.52631578947367
Epoch 673: traj avg_rew -121.762284311169, avg_traj_len 210.52631578947367
Epoch 674: traj avg_rew -126.08241761869806, avg_traj_len 250.0
Epoch 675: traj avg_rew -162.84738151994267, avg_traj_len 285.7142857142857
Epoch 676: traj avg_rew -174.1882639373298, avg_traj_len 266.6666666666667
Epoch 677: traj avg_rew -159.07731208804344, avg_traj_len 200.0
Epoch 678: traj avg_rew -159.65292372668932, avg_traj_len 235.2941176470588
Epoch 679: traj avg_rew -165.57830686471976, avg_traj_len 235.2941176470588
Epoch 680: traj avg_rew -148.91662985000409, avg_traj_len 210.52631578947367
Epoch 681: traj avg_rew -128.4373394753591, avg_traj_len 235.2941176470588
Epoch 682: traj avg_rew -158.64050177778728, avg_traj_len 222.22222222222223
Epoch 683: traj avg_rew -148.45627539605047, avg_traj_len 210.52631578947367
Epoch 684: traj avg_rew -137.30096722937037, avg_traj_len 200.0
Epoch 685: traj avg_rew -173.15785285878297, avg_traj_len 285.7142857142857
Epoch 686: traj avg_rew -132.49722341522332, avg_traj_len 250.0
Epoch 687: traj avg_rew -174.0656475968184, avg_traj_len 235.2941176470588
Epoch 688: traj avg_rew -156.171876378032, avg_traj_len 235.2941176470588
Epoch 689: traj avg_rew -123.93272650464715, avg_traj_len 235.2941176470588
Epoch 690: traj avg_rew -144.87709741867627, avg_traj_len 222.22222222222223
Epoch 691: traj avg_rew -163.4206787692706, avg_traj_len 250.0
Epoch 692: traj avg_rew -168.49252037824178, avg_traj_len 250.0
Epoch 693: traj avg_rew -164.2906185336055, avg_traj_len 250.0
Epoch 694: traj avg_rew -148.3016157347128, avg_traj_len 222.22222222222223
Epoch 695: traj avg_rew -118.03411620311665, avg_traj_len 266.6666666666667
Epoch 696: traj avg_rew -145.05293107889003, avg_traj_len 222.22222222222223
Epoch 697: traj avg_rew -183.61766353779083, avg_traj_len 235.2941176470588
Epoch 698: traj avg_rew -124.56159437115127, avg_traj_len 210.52631578947367
Epoch 699: traj avg_rew -162.50133648048381, avg_traj_len 210.52631578947367
Epoch 700: traj avg_rew -190.75855147866363, avg_traj_len 250.0
Epoch 701: traj avg_rew -129.37250066507818, avg_traj_len 250.0
Epoch 702: traj avg_rew -189.1580974897691, avg_traj_len 285.7142857142857
Epoch 703: traj avg_rew -151.55181198697082, avg_traj_len 235.2941176470588
Epoch 704: traj avg_rew -147.98112373407554, avg_traj_len 210.52631578947367
Epoch 705: traj avg_rew -158.14148469265126, avg_traj_len 235.2941176470588
Epoch 706: traj avg_rew -140.1588344248075, avg_traj_len 235.2941176470588
Epoch 707: traj avg_rew -162.27415997376872, avg_traj_len 210.52631578947367
Epoch 708: traj avg_rew -155.1018583406292, avg_traj_len 181.8181818181818
Epoch 709: traj avg_rew -133.76471101355298, avg_traj_len 250.0
Epoch 710: traj avg_rew -147.36858081676866, avg_traj_len 235.2941176470588
Epoch 711: traj avg_rew -142.91532985601907, avg_traj_len 235.2941176470588
Epoch 712: traj avg_rew -167.30047049663182, avg_traj_len 250.0
Epoch 713: traj avg_rew -173.7292830176199, avg_traj_len 266.6666666666667
Epoch 714: traj avg_rew -153.98058378000084, avg_traj_len 250.0
Epoch 715: traj avg_rew -174.55560490231372, avg_traj_len 250.0
Epoch 716: traj avg_rew -144.93417420231233, avg_traj_len 210.52631578947367
Epoch 717: traj avg_rew -149.15159648440957, avg_traj_len 250.0
Epoch 718: traj avg_rew -133.8934211778772, avg_traj_len 235.2941176470588
Epoch 719: traj avg_rew -145.41914659331718, avg_traj_len 222.22222222222223
Epoch 720: traj avg_rew -144.75196378227827, avg_traj_len 200.0
Epoch 721: traj avg_rew -158.44604093651265, avg_traj_len 210.52631578947367
Epoch 722: traj avg_rew -160.25764553138077, avg_traj_len 210.52631578947367
Epoch 723: traj avg_rew -151.68526721324412, avg_traj_len 250.0
Epoch 724: traj avg_rew -148.8763054762861, avg_traj_len 222.22222222222223
Epoch 725: traj avg_rew -144.02739937761547, avg_traj_len 250.0
Epoch 726: traj avg_rew -164.2450933582524, avg_traj_len 266.6666666666667
Epoch 727: traj avg_rew -164.37709962887857, avg_traj_len 235.2941176470588
Epoch 728: traj avg_rew -145.48276260210073, avg_traj_len 285.7142857142857
Epoch 729: traj avg_rew -142.94780779818947, avg_traj_len 222.22222222222223
Epoch 730: traj avg_rew -165.22064063318504, avg_traj_len 222.22222222222223
Epoch 731: traj avg_rew -170.70605656600077, avg_traj_len 235.2941176470588
Epoch 732: traj avg_rew -147.6042191332319, avg_traj_len 235.2941176470588
Epoch 733: traj avg_rew -154.81855602521364, avg_traj_len 285.7142857142857
Epoch 734: traj avg_rew -154.72937513830598, avg_traj_len 222.22222222222223
